Time Taken (QNS/Minutes),Question Difficulty,Topic Difficulty,Score,Skill Level
0.4239219319712249,4.8,5.8,52.300000000000004%,Beginner
0.16084142865197487,1.2,6.6,64.9%,Beginner
0.1565252166341863,7.2,2.8,100%,Advanced
0.18756898944509928,8.0,1.4,100%,Advanced
0.20254944239141162,1.5,3.2,100%,Advanced
0.3957583126927276,5.1,3.6,60.85%,Beginner
0.10221013113012418,6.6,4.2,98.4%,Advanced
0.07957686581000963,3.0,8.2,97.6%,Advanced
0.30950448479103704,4.2,8.2,44.2%,Beginner
0.34125389242115595,7.0,9.9,23.950000000000003%,Beginner
0.33800015410035944,3.4,4.1,66.25%,Beginner
0.05024758933889473,1.2,4.5,100%,Advanced
0.10875326742891336,4.1,7.0,97.8%,Advanced
0.23730635198694716,8.1,6.1,36.1%,Beginner
0.2527948766566,5.6,5.8,70.10000000000001%,Intermediate
0.22374468679864065,5.1,8.3,39.699999999999996%,Beginner
0.18945067462542706,4.3,8.0,44.65%,Beginner
0.3991620792396632,1.2,8.6,55.900000000000006%,Beginner
0.17682880559794623,10.0,9.9,10.450000000000003%,Beginner
0.4253581381630519,6.0,2.4,62.199999999999996%,Beginner
0.09270714597621424,3.8,2.3,72.55%,Beginner
0.05243908260868474,4.4,7.2,96.8%,Advanced
0.08281286569189819,3.6,8.1,96.6%,Advanced
0.10948163855960766,9.2,1.5,72.55000000000001%,Intermediate
0.12318222053670672,7.0,6.5,93.0%,Advanced
0.10798423598962287,9.4,2.1,97.0%,Advanced
0.06683375338194542,3.3,1.9,100%,Advanced
0.2607258984554089,7.0,6.2,40.6%,Beginner
0.30147462168431155,3.9,7.3,49.6%,Beginner
0.27771390433867965,7.4,6.8,36.1%,Beginner
0.13422382755129622,3.5,6.6,99.8%,Advanced
0.4061980045509176,4.3,3.7,64.0%,Beginner
0.17614180012813924,2.5,8.4,50.949999999999996%,Beginner
0.2366036919302294,1.8,7.6,100%,Advanced
0.21323057976580012,2.4,6.6,59.5%,Beginner
0.17494002327840455,8.1,5.9,37.0%,Beginner
0.35921158649648854,4.3,9.2,39.25%,Beginner
0.05909108573587056,9.3,9.9,81.6%,Advanced
0.11651656632273776,8.5,5.6,36.550000000000004%,Beginner
0.1968568386480397,8.8,7.1,28.450000000000003%,Beginner
0.35470581296565673,5.0,7.6,65.9%,Intermediate
0.21903320309836027,5.1,2.7,100%,Advanced
0.3079052511109366,9.9,9.3,13.599999999999994%,Beginner
0.15955552557372973,6.0,2.1,100%,Advanced
0.2186913104333525,1.5,3.6,100%,Advanced
0.06741314262065409,9.3,2.0,97.4%,Advanced
0.40584919147731585,10.0,8.6,16.299999999999997%,Beginner
0.4061976106454061,5.3,4.4,56.35%,Beginner
0.14396358911514398,3.1,8.0,97.8%,Advanced
0.28912815248512225,6.0,1.2,84.8%,Intermediate
0.16023112448816337,9.3,5.1,35.2%,Beginner
0.24956029451140507,9.4,9.8,81.6%,Advanced
0.21292714513579053,7.8,8.7,87.0%,Advanced
0.10748833175244817,4.9,7.8,94.6%,Advanced
0.06807633530049509,1.1,9.7,98.4%,Advanced
0.2656848145082725,4.9,2.3,67.6%,Beginner
0.07701473311435536,3.2,9.6,94.4%,Advanced
0.23603208407980747,5.3,6.0,49.15%,Beginner
0.11801643366519239,4.5,6.4,98.2%,Advanced
0.22817049166955705,4.4,9.9,35.64999999999999%,Beginner
0.2293117794970719,4.6,8.8,93.2%,Advanced
0.1745616169844457,8.5,3.1,47.800000000000004%,Beginner
0.2588498882474142,4.2,8.2,95.2%,Advanced
0.1867507475645612,7.0,2.9,55.449999999999996%,Beginner
0.16563352149883895,2.3,5.2,83.75%,Intermediate
0.10797170678002269,2.4,5.1,66.25%,Beginner
0.39242497894947337,4.5,4.1,61.300000000000004%,Beginner
0.1574428160257651,2.5,4.4,100%,Advanced
0.4546878768390339,4.0,5.6,56.800000000000004%,Beginner
0.3771838032103442,3.0,5.2,63.1%,Beginner
0.13320470599308026,7.0,3.0,75.0%,Intermediate
0.4389514060572812,2.0,3.3,76.15%,Beginner
0.1192784032490604,2.0,1.3,85.15%,Beginner
0.3482405255605057,6.9,5.3,45.1%,Beginner
0.18110066755363544,4.1,5.7,100%,Advanced
0.1264837752553775,3.4,5.1,61.75%,Beginner
0.1708744775947147,8.1,6.6,90.6%,Advanced
0.14854105505645454,4.7,7.0,47.35%,Beginner
0.059120632744312944,7.0,2.0,100%,Advanced
0.2041911032759418,4.9,2.7,100%,Advanced
0.4028332862374991,8.5,5.0,39.25%,Beginner
0.06442772656957463,8.5,9.1,84.8%,Advanced
0.15410958707958483,5.2,9.9,32.05%,Beginner
0.24174076281117662,2.6,4.4,68.5%,Beginner
0.16446613310466773,9.8,9.1,14.950000000000003%,Beginner
0.09994803153602404,2.2,7.1,100%,Advanced
0.03506107094431182,3.7,9.1,94.4%,Advanced
0.4553639181776933,2.7,4.9,65.8%,Beginner
0.13650285521270886,3.8,5.7,100%,Advanced
0.11980134687950643,3.4,7.3,51.85%,Beginner
0.2565100865371641,9.6,4.4,92.0%,Advanced
0.4026401155911896,1.4,2.3,83.35%,Beginner
0.2003562662072801,1.0,2.1,100%,Advanced
0.175721304800489,9.4,5.4,58.199999999999996%,Intermediate
0.12220021826044589,2.0,4.3,71.65%,Beginner
0.08128732429740317,9.6,4.5,91.8%,Advanced
0.08988849834567247,9.9,3.0,94.2%,Advanced
0.24373467589076098,3.5,7.4,50.949999999999996%,Beginner
0.12232200891444835,7.9,4.5,44.199999999999996%,Beginner
0.21922515541239318,3.2,9.5,94.6%,Advanced
0.13571664177813256,8.1,4.1,45.1%,Beginner
0.10528537208227293,2.2,3.1,76.15%,Beginner
0.22975747072488503,5.4,7.3,42.85%,Beginner
0.2256650812654879,6.4,7.4,92.4%,Advanced
0.07356927447569456,1.2,6.7,100%,Advanced
0.18030432287993767,8.7,5.0,92.6%,Advanced
0.3881170876866307,4.1,4.2,62.65%,Beginner
0.23249577246258413,2.4,8.9,49.15%,Beginner
0.20108930474883133,5.0,2.2,100%,Advanced
0.15735249442361834,8.0,4.2,45.1%,Beginner
0.19609858187430937,4.0,4.4,100%,Advanced
0.14723893871102042,8.6,7.2,28.89999999999999%,Beginner
0.3107193471475808,1.7,3.5,76.6%,Beginner
0.40300341163316833,5.9,6.8,42.85%,Beginner
0.22327836190322797,8.9,2.6,97.0%,Advanced
0.09730011144810592,8.9,6.2,89.8%,Advanced
0.43961970873684864,2.9,7.6,52.75%,Beginner
0.19222847899570536,1.4,1.7,100%,Advanced
0.06703312998425623,7.4,6.9,91.4%,Advanced
0.07511866372118406,7.6,4.9,95.0%,Advanced
0.07986683468525962,3.1,2.6,100%,Advanced
0.2397849330842019,9.2,3.8,94.0%,Advanced
0.26688998936071734,8.5,3.5,46.0%,Beginner
0.44124469723969006,1.6,5.9,66.25%,Beginner
0.3109186131789874,8.7,9.1,19.900000000000006%,Beginner
0.14322414180837,3.8,3.3,100%,Advanced
0.12397216970758076,2.0,5.7,65.35%,Beginner
0.18478448152997934,9.2,4.3,93.0%,Advanced
0.2113190130539782,9.4,5.5,90.2%,Advanced
0.19957765301909677,3.4,6.5,55.449999999999996%,Beginner
0.3710243126111376,7.1,2.4,57.25%,Beginner
0.12325498964285334,3.8,7.6,48.7%,Beginner
0.3636461795981483,3.2,5.1,62.65%,Beginner
0.3719342843328156,8.5,4.7,40.6%,Beginner
0.22871752793118258,2.5,4.5,100%,Advanced
0.1925439629913841,7.1,6.0,41.050000000000004%,Beginner
0.23192693328946326,5.0,7.8,94.4%,Advanced
0.20084316198174662,6.0,7.5,93.0%,Advanced
0.2699915015786438,1.2,9.2,53.2%,Beginner
0.18001585039211476,5.8,6.3,95.8%,Advanced
0.18524374282121214,3.2,7.4,98.8%,Advanced
0.2806705415970684,9.5,3.6,41.050000000000004%,Beginner
0.15792701365031428,5.6,8.7,91.4%,Advanced
0.15316880773276184,6.0,6.3,95.4%,Advanced
0.3542114528638408,4.2,5.6,55.9%,Beginner
0.29012675058428505,2.3,8.3,52.3%,Beginner
0.06076304751787772,7.3,3.0,99.4%,Advanced
0.29901908641835667,2.2,8.3,52.75%,Beginner
0.21292518428716514,7.1,6.7,37.9%,Beginner
0.1817463719061138,4.3,6.3,98.8%,Advanced
0.1734691320557457,1.0,2.0,100%,Advanced
0.21667534132416902,6.1,3.1,100%,Advanced
0.0695578337450353,7.4,3.5,98.2%,Advanced
0.2800011207315675,9.3,5.5,33.39999999999999%,Beginner
0.22513765417428375,5.2,8.0,93.6%,Advanced
0.443320862532691,5.9,7.8,38.35%,Beginner
0.13435494259179465,8.5,1.2,100%,Advanced
0.16101848071859245,3.4,9.9,93.4%,Advanced
0.16116146118135163,6.0,4.2,99.6%,Advanced
0.2583449092862828,2.1,4.1,88.30000000000001%,Intermediate
0.10378575748637117,7.1,3.5,98.8%,Advanced
0.08004812664206905,7.0,4.1,97.8%,Advanced
0.25089576688330745,1.5,1.5,86.5%,Beginner
0.1565522181619065,8.6,8.0,86.8%,Advanced
0.3361633754347212,3.1,5.3,62.199999999999996%,Beginner
0.1892088323125443,8.1,1.6,100%,Advanced
0.062061372548547905,8.5,8.9,85.2%,Advanced
0.16589777947690323,6.3,2.7,100%,Advanced
0.1970828661441073,9.6,5.2,90.4%,Advanced
0.09886352518766212,8.3,5.5,61.699999999999996%,Intermediate
0.09027003571528872,3.4,4.6,100%,Advanced
0.4259287852300129,3.8,4.1,64.45%,Beginner
0.37978749511544835,5.8,6.0,46.9%,Beginner
0.08944169553621259,3.3,7.4,72.55000000000001%,Intermediate
0.09774846228213732,4.5,1.2,100%,Advanced
0.3321055898315021,7.1,1.9,59.5%,Beginner
0.14551402240279,6.7,9.6,87.4%,Advanced
0.4466336411010305,4.1,1.0,77.05%,Beginner
0.04519278779262538,5.9,8.9,90.4%,Advanced
0.1943699876303051,7.1,3.9,98.0%,Advanced
0.18583965208810477,3.5,4.0,100%,Advanced
0.34153803303019603,2.0,9.9,46.449999999999996%,Beginner
0.13644436134804358,6.0,2.1,100%,Advanced
0.0848938613886802,6.8,3.5,73.94999999999999%,Intermediate
0.14352894313845788,8.0,2.3,99.4%,Advanced
0.2414068890817194,3.8,1.3,77.05%,Beginner
0.2772400582087366,7.4,7.1,34.75%,Beginner
0.2485728994506222,8.2,4.4,94.8%,Advanced
0.33557908017161814,2.1,1.2,85.15%,Beginner
0.28552107432086304,8.3,5.2,39.25%,Beginner
0.03498654761882628,4.9,5.0,100%,Advanced
0.2640045453682468,3.2,7.9,50.05%,Beginner
0.3223874396005675,3.2,2.4,74.8%,Beginner
0.22353885153921,7.8,9.1,86.2%,Advanced
0.2270758237803209,1.1,3.7,100%,Advanced
0.3206669370711603,5.8,1.9,65.35%,Beginner
0.2800975670040151,8.8,7.9,24.849999999999994%,Beginner
0.10933436471488608,5.7,6.6,95.4%,Advanced
0.2268036041676496,3.6,1.2,100%,Advanced
0.36865813205697207,4.6,9.4,37.0%,Beginner
0.4354103329886666,8.2,2.2,53.2%,Beginner
0.22974625470448143,6.8,9.0,88.4%,Advanced
0.11889269697192456,1.4,6.2,65.80000000000001%,Beginner
0.09324127667415102,9.9,2.9,94.4%,Advanced
0.05647951013278693,3.8,2.1,100%,Advanced
0.4369171520979758,1.6,9.2,51.400000000000006%,Beginner
0.2547228785022669,5.2,8.6,37.9%,Beginner
0.17888929966664033,5.6,1.8,100%,Advanced
0.3140253079891772,9.9,5.1,32.5%,Beginner
0.12292924871733554,2.3,8.2,99.0%,Advanced
0.15808301148415949,6.6,1.4,100%,Advanced
0.28732640941710424,3.7,2.8,70.75%,Beginner
0.2829877042659661,1.0,9.9,50.949999999999996%,Beginner
0.29769516025013354,3.1,1.2,94.95%,Intermediate
0.249128981524272,1.9,7.3,100%,Advanced
0.3933223199108816,8.2,5.3,39.25%,Beginner
0.1322766370923937,2.7,9.6,95.4%,Advanced
0.24125927311135703,8.2,2.9,50.050000000000004%,Beginner
0.07442209766210163,9.1,1.4,99.0%,Advanced
0.24747103714171692,8.4,7.3,88.6%,Advanced
0.1588512044351454,8.7,1.2,55.45%,Beginner
0.17905130603679223,1.4,6.5,64.44999999999999%,Beginner
0.31099307000328974,8.3,8.4,24.849999999999994%,Beginner
0.24924527966459561,1.7,9.8,97.0%,Advanced
0.16367822171145543,5.2,7.9,41.05%,Beginner
0.22329404348510098,6.3,5.9,45.1%,Beginner
0.22415279693485732,2.7,6.4,59.05%,Beginner
0.24557406569329024,1.5,3.2,78.85%,Beginner
0.139808461983346,7.0,1.4,62.199999999999996%,Beginner
0.2217128420009824,1.7,1.1,100%,Advanced
0.4131806291064779,8.5,8.5,23.5%,Beginner
0.13228860992664024,3.6,5.6,100%,Advanced
0.2964028438991853,4.4,1.7,72.55%,Beginner
0.12598207617437357,7.8,4.9,94.6%,Advanced
0.07952823269218982,7.5,6.5,92.0%,Advanced
0.23544028463749836,1.5,7.8,100%,Advanced
0.1991941334186379,1.8,4.4,100%,Advanced
0.22303179573066056,5.7,6.5,95.6%,Advanced
0.21235826316709147,1.7,5.7,100%,Advanced
0.17781487914658953,3.0,3.4,71.2%,Beginner
0.19959872243258708,4.6,8.3,94.2%,Advanced
0.28103022557640683,9.3,7.2,25.75%,Beginner
0.14375094088230056,8.7,9.9,82.8%,Advanced
0.10007809177981437,6.7,8.0,90.6%,Advanced
0.1069971322203307,6.9,8.5,89.2%,Advanced
0.2036910905341182,6.5,8.2,90.6%,Advanced
0.16934338631503762,5.8,4.5,73.94999999999999%,Intermediate
0.2528870463836047,1.4,3.4,78.4%,Beginner
0.38672273953212755,9.2,9.0,18.10000000000001%,Beginner
0.08690056899910316,6.5,9.0,55.75%,Intermediate
0.21557645106574913,4.7,1.1,73.9%,Beginner
0.26687577507080634,8.5,3.4,46.449999999999996%,Beginner
0.33493939223788194,5.7,4.2,75.35%,Intermediate
0.23209851928192746,5.6,4.1,56.35%,Beginner
0.20440357398654746,5.7,8.0,62.050000000000004%,Intermediate
0.4362992373321538,4.9,8.8,38.349999999999994%,Beginner
0.3701493506908632,9.3,4.4,38.349999999999994%,Beginner
0.13892834441925875,5.2,6.7,46.449999999999996%,Beginner
0.1615987320205207,9.9,9.1,82.0%,Advanced
0.18538910184272916,6.3,4.9,97.6%,Advanced
0.26658439106690407,7.4,7.9,31.14999999999999%,Beginner
0.4512690193052865,5.7,7.4,41.05%,Beginner
0.0922272207269927,7.2,8.8,88.0%,Advanced
0.18328091985628267,5.1,3.8,100%,Advanced
0.06810221307296649,9.8,4.6,91.2%,Advanced
0.38956897070370805,4.5,4.4,59.949999999999996%,Beginner
0.1193923695519969,5.8,8.8,90.8%,Advanced
0.31202230464896347,8.7,1.6,53.650000000000006%,Beginner
0.42962156627912,4.5,2.9,66.69999999999999%,Beginner
0.27869039240860133,6.3,6.4,42.85%,Beginner
0.1781602099501572,4.8,6.4,49.6%,Beginner
0.09911553080983518,3.2,1.8,77.5%,Beginner
0.2619958786408896,4.6,7.0,47.800000000000004%,Beginner
0.16523901711644157,4.9,4.5,57.699999999999996%,Beginner
0.12177474028488008,3.7,6.4,54.55%,Beginner
0.05704659897267457,9.2,4.7,92.2%,Advanced
0.3879954460590996,3.0,1.8,78.4%,Beginner
0.1295586748755619,2.6,2.1,100%,Advanced
0.17435431349565308,6.2,1.4,65.80000000000001%,Beginner
0.09767588400415872,2.6,1.9,100%,Advanced
0.39465597317038587,2.9,4.0,68.95%,Beginner
0.09618715802233002,9.8,7.6,85.2%,Advanced
0.15779157361760834,9.2,8.1,85.4%,Advanced
0.2795451346197804,1.7,6.0,65.35%,Beginner
0.22678559310370439,7.9,9.1,23.5%,Beginner
0.19202183767062989,3.1,8.4,48.25%,Beginner
0.18511940865062787,8.1,2.4,52.75%,Beginner
0.08376735432929376,8.0,3.0,98.0%,Advanced
0.06626367815102621,2.4,1.9,100%,Advanced
0.2687632013985795,9.2,8.4,84.8%,Advanced
0.24236290094583873,3.5,3.7,67.6%,Beginner
0.13762364874422542,5.3,3.4,60.85%,Beginner
0.1713473951807967,5.4,1.9,67.15%,Beginner
0.288794011802218,6.2,1.7,64.44999999999999%,Beginner
0.1854852402690447,6.8,3.8,72.9%,Intermediate
0.18255139879858315,6.7,1.5,100%,Advanced
0.0962093359611623,8.7,9.5,83.6%,Advanced
0.2788242163752506,6.3,4.6,50.95%,Beginner
0.10772866681011682,5.8,1.5,67.15%,Beginner
0.3679872531671704,8.1,6.6,33.85000000000001%,Beginner
0.07579311424529195,4.6,8.9,93.0%,Advanced
0.4130829778117265,1.4,7.0,62.199999999999996%,Beginner
0.09344114788219221,2.6,6.4,78.5%,Intermediate
0.22158815352025743,5.4,8.7,36.550000000000004%,Beginner
0.4054793378615331,1.5,2.2,83.35%,Beginner
0.12536436532124662,4.7,3.0,65.35%,Beginner
0.23638400118178068,2.6,1.4,100%,Advanced
0.06905640824901224,3.3,9.0,95.4%,Advanced
0.10691638444969556,2.5,2.4,77.95%,Beginner
0.1782019756977331,8.8,2.1,50.949999999999996%,Beginner
0.35139320823386055,9.5,1.0,52.75%,Beginner
0.2630999005272049,2.7,4.7,66.69999999999999%,Beginner
0.08853278023414703,2.5,3.1,100%,Advanced
0.1870869658476239,6.4,8.9,56.449999999999996%,Intermediate
0.3821689018511514,10.0,7.6,20.799999999999997%,Beginner
0.06378666774426943,9.8,7.0,86.4%,Advanced
0.28415649383152325,5.0,3.8,60.4%,Beginner
0.38454558621012114,5.0,3.9,59.949999999999996%,Beginner
0.3238444639830887,3.4,4.7,63.550000000000004%,Beginner
0.23352170298471092,1.6,8.8,99.2%,Advanced
0.2664079347128814,8.5,5.2,38.35%,Beginner
0.14503455738952203,8.8,1.3,99.8%,Advanced
0.2158465927428184,7.9,8.1,88.0%,Advanced
0.3413251202788595,5.5,5.2,51.85%,Beginner
0.15552464113171696,8.2,10.0,18.10000000000001%,Beginner
0.19190724043064966,4.4,8.7,41.050000000000004%,Beginner
0.10862670292317163,7.0,8.6,29.799999999999997%,Beginner
0.32365177884680607,2.8,4.3,68.05%,Beginner
0.20651477637745358,1.5,8.0,100%,Advanced
0.09185636905327528,5.0,3.5,100%,Advanced
0.326261088830017,2.0,7.2,58.6%,Beginner
0.14270104174691545,2.2,9.4,96.8%,Advanced
0.3717438903939455,5.3,7.1,44.2%,Beginner
0.16727439156441,3.9,10.0,37.449999999999996%,Beginner
0.053982737888206574,8.6,5.8,91.2%,Advanced
0.16815480840351146,7.6,4.8,95.2%,Advanced
0.15797638926387073,3.8,9.2,94.0%,Advanced
0.2199088877700157,2.5,3.5,100%,Advanced
0.3961813852685172,3.6,7.5,50.050000000000004%,Beginner
0.43516162239182704,1.7,9.0,51.85%,Beginner
0.37837146207509836,5.4,5.4,51.4%,Beginner
0.29588710470540036,4.1,1.2,76.15%,Beginner
0.07789496790950695,7.5,2.3,100%,Advanced
0.10008666904232844,9.0,5.2,91.6%,Advanced
0.2536152199058329,3.4,7.6,50.5%,Beginner
0.32879690251264015,1.8,6.0,64.9%,Beginner
0.1304756672223529,1.0,8.5,100%,Advanced
0.12622799113200378,5.4,9.4,33.39999999999999%,Beginner
0.029555333665066467,1.5,1.4,100%,Advanced
0.1523727124859374,9.4,6.1,89.0%,Advanced
0.06917175215100381,8.2,1.4,100%,Advanced
0.08412958771838562,5.1,7.0,95.8%,Advanced
0.06482590874233007,4.3,5.1,100%,Advanced
0.230662051649183,2.1,9.1,49.6%,Beginner
0.18798249055840519,9.9,6.8,86.6%,Advanced
0.10393893214547105,3.3,4.6,100%,Advanced
0.40154697011404994,5.4,9.1,34.75%,Beginner
0.22502464669110428,8.0,5.2,93.6%,Advanced
0.15955413970360638,4.8,7.1,96.2%,Advanced
0.1480106910552098,2.8,5.9,100%,Advanced
0.21874224906775017,8.2,5.0,93.6%,Advanced
0.23994823248880062,8.2,6.3,34.75%,Beginner
0.15083984346579438,1.2,5.8,100%,Advanced
0.13332580176953335,5.1,7.1,45.1%,Beginner
0.2024465310864005,2.2,3.9,100%,Advanced
0.20073792985752703,8.4,3.1,69.75%,Intermediate
0.14896956994928082,1.5,7.4,100%,Advanced
0.18559611872410894,2.8,5.3,63.550000000000004%,Beginner
0.11691090848266733,1.9,3.8,100%,Advanced
0.1626848552115155,8.1,4.4,95.0%,Advanced
0.12777013115805216,7.2,1.5,100%,Advanced
0.06484122265395205,3.3,2.4,100%,Advanced
0.11540521900211324,3.4,6.3,100%,Advanced
0.35960654528207214,6.6,6.4,41.5%,Beginner
0.055064384832805395,2.5,6.5,100%,Advanced
0.2993464297659436,1.8,5.9,65.35%,Beginner
0.17439405387751294,6.2,8.1,35.64999999999999%,Beginner
0.15561780387283042,7.4,3.8,49.6%,Beginner
0.3770494296573714,3.1,9.2,44.650000000000006%,Beginner
0.15181286926933724,3.2,4.9,63.55%,Beginner
0.056200551863283085,6.3,6.3,94.8%,Advanced
0.17146562882774316,1.3,1.4,100%,Advanced
0.17354379281812876,6.5,6.3,42.4%,Beginner
0.2425502547134959,5.8,6.7,95.0%,Advanced
0.23102070736064761,3.6,7.2,98.4%,Advanced
0.10777935453152737,2.7,4.9,65.8%,Beginner
0.372471139042633,9.9,4.6,34.75%,Beginner
0.12958142022563002,4.4,7.8,45.1%,Beginner
0.10051664224172464,6.1,2.9,59.5%,Beginner
0.23651688055723058,3.6,5.9,57.25%,Beginner
0.28638786751519024,4.0,7.9,46.449999999999996%,Beginner
0.19188317268121546,9.3,6.4,88.6%,Advanced
0.32623890948625156,1.8,2.2,82.0%,Beginner
0.22606570854034924,2.4,9.1,97.0%,Advanced
0.17964888781786836,8.8,9.9,82.6%,Advanced
0.181035568666129,7.9,5.8,38.35%,Beginner
0.071890757945549,2.2,7.2,100%,Advanced
0.07247759899799315,9.2,1.9,97.8%,Advanced
0.41392817577090124,9.4,7.9,22.14999999999999%,Beginner
0.26084734120520614,8.4,5.4,37.9%,Beginner
0.1896834715762228,3.0,8.2,97.6%,Advanced
0.14655770473550994,2.0,6.7,60.85%,Beginner
0.10939145956262733,4.8,6.6,97.2%,Advanced
0.15734860643444268,1.2,8.0,58.6%,Beginner
0.24843853979375663,6.2,4.3,99.0%,Advanced
0.09169490949316374,9.4,1.1,99.0%,Advanced
0.06918365054813623,7.7,5.3,94.0%,Advanced
0.18191168259293497,9.7,3.3,41.5%,Beginner
0.3053011287517471,4.3,1.4,90.05000000000001%,Intermediate
0.2198595137118174,4.9,7.7,94.8%,Advanced
0.17098412438522162,1.2,3.6,100%,Advanced
0.13723250035758305,8.8,4.9,92.6%,Advanced
0.24558041014824503,6.2,9.6,88.4%,Advanced
0.12086455653116633,6.6,5.1,96.6%,Advanced
0.3049247719560329,1.3,6.1,66.7%,Beginner
0.31681743269254115,5.9,5.7,47.8%,Beginner
0.21561990427660832,9.9,1.5,48.699999999999996%,Beginner
0.06574752591580697,6.6,9.2,88.4%,Advanced
0.17118400919048463,5.8,2.7,100%,Advanced
0.21034722287004376,6.4,10.0,87.2%,Advanced
0.4205241792656221,5.7,2.1,64.9%,Beginner
0.3754990919398663,7.2,8.9,27.549999999999997%,Beginner
0.236912654015099,9.4,5.5,90.2%,Advanced
0.08617354973085423,4.7,2.8,83.75%,Intermediate
0.12835572583550856,1.9,7.8,100%,Advanced
0.1716733939146994,8.1,2.4,52.75%,Beginner
0.21913920018238045,5.0,9.9,90.2%,Advanced
0.23614482147228932,2.5,1.6,100%,Advanced
0.14249656121730717,6.2,8.1,91.4%,Advanced
0.2627888984164093,9.1,5.2,35.64999999999999%,Beginner
0.1786384743287938,3.4,7.7,50.050000000000004%,Beginner
0.1511133868299878,2.9,3.0,100%,Advanced
0.07592813720697372,3.3,1.3,100%,Advanced
0.17587849456286647,3.9,4.7,61.300000000000004%,Beginner
0.27750045025369974,1.7,1.9,83.8%,Beginner
0.3321547438006124,2.2,2.8,77.5%,Beginner
0.20511074434683,4.3,9.7,92.0%,Advanced
0.15791527502027622,7.1,6.8,37.45%,Beginner
0.09100490123943611,8.2,4.5,94.6%,Advanced
0.059692604834316286,9.5,9.7,81.6%,Advanced
0.22657645140614804,9.9,4.5,35.2%,Beginner
0.1410722706482971,8.5,6.5,90.0%,Advanced
0.0683508615341129,7.6,1.5,100%,Advanced
0.09121896343051299,5.6,1.2,100%,Advanced
0.23311592094025152,9.9,7.7,20.799999999999997%,Beginner
0.1803497789069006,6.4,5.3,47.35%,Beginner
0.41906122217496855,9.7,5.2,32.95%,Beginner
0.22354067400566333,2.1,5.2,100%,Advanced
0.22927827799469067,1.9,5.6,100%,Advanced
0.09573781484472484,5.2,7.6,94.4%,Advanced
0.2490774710343557,1.2,7.6,100%,Advanced
0.17888988301799125,1.1,7.9,100%,Advanced
0.06931828299629784,4.8,3.8,100%,Advanced
0.22991402100963887,3.7,6.7,99.2%,Advanced
0.27747366721327726,4.4,6.5,50.949999999999996%,Beginner
0.19596187577954455,5.1,6.4,97.0%,Advanced
0.35259243512381966,9.2,5.0,36.1%,Beginner
0.22667048800553544,1.7,5.8,100%,Advanced
0.1164846762700816,3.4,5.8,58.6%,Beginner
0.4329610225647332,4.4,6.4,51.4%,Beginner
0.2290224139394306,3.6,9.9,39.25%,Beginner
0.3202052128334839,7.5,4.4,46.449999999999996%,Beginner
